R true;R pred;Fi true;Fi pred;Hit
322.96719056812793;299.03043;1.1913960640700179;1.1971612;1
319.39865581754754;328.31998;1.22048253315676;1.2256049;1
316.10630568314025;317.6694;1.2502004893595162;1.2611564;1
313.0988528360167;312.28806;1.2805165763986626;1.2938783;1
310.38457887243106;311.3644;1.3113916957469074;1.3251908;1
307.97123559904605;309.64224;1.342781042937465;1.351114;1
305.865946308166;304.55817;1.3746342684002752;1.3880606;1
304.07510957915747;301.43475;1.406895771219073;1.414683;1
302.60430833047195;315.79626;1.4395051291556948;1.4494374;1
301.45822691502394;333.2292;1.4723976623771837;1.47081;1
300.64057897984566;296.16623;1.5055051218958155;1.492533;1
300.15404858825997;312.00623;1.5387564872429165;1.5387158;1
300.00024673074904;313.80124;1.5720788518562432;1.5683014;1
300.1796848440897;297.96567;1.605398369584709;1.6042857;1
300.69176634501275;311.0292;1.6386412320680606;1.6198871;0
301.5347965032734;290.23706;1.6717346448676518;1.6712747;1
302.706010275411;310.9141;1.7046077703066622;1.7068197;1
304.2016170427829;308.26096;1.737192606995169;1.7345235;1
306.0168605910967;305.76968;1.7694247797901501;1.7643826;1
308.1460921715825;333.68887;1.8012442191070632;1.7968299;1
310.5828541230249;311.056;1.8325957145940457;1.8317153;1
313.3199713229128;309.56393;1.8634293346817605;1.8560565;1
316.34964767544415;335.04514;1.8937007099227903;1.8934288;1
319.6635649225047;318.7897;1.9233711838896317;1.9159777;1
323.25298126011324;343.02457;1.9524078403692735;1.9471292;1
327.1088275301323;318.32642;1.9807834194579534;1.9749312;1
331.22179910556093;315.23416;2.0084761378307903;2.008587;1
335.5824419681568;350.51395;2.0354694299585256;2.0278196;1
340.18123186310277;367.81302;2.06175162747718;2.0624623;1
345.00864578512346;353.81723;2.0873155934555254;2.0834208;1
350.05522538746874;356.06003;2.112158327151004;2.1137917;1
355.31163219863527;360.74728;2.1362805532044393;2.134154;1
360.76869477581477;352.6904;2.159686307292277;2.150947;1
366.41744811735117;365.73114;2.1823825282007494;2.174317;1
372.24916580083624;368.9267;2.204378664245337;2.2014837;1
378.2553854130899;380.48346;2.2256863000323968;2.2376063;1
384.4279278988351;379.105;2.2463188078162646;2.2525544;1
390.75891148274366;395.64627;2.266291026184181;2.2686372;1
397.24076082114914;399.45746;2.2856189675192873;2.283123;1
403.8662120211991;405.67505;2.3043195546472335;2.301256;1
410.6283141320614;420.98096;2.322410386250627;2.3218117;1
417.52042766974364;427.04868;2.3399095300158206;2.3353984;1
424.5362206880732;417.3917;2.356835342032288;2.3545806;1
431.6696628565634;426.2701;2.3732063106687056;2.3712883;1
438.91501795368754;443.7836;2.3890409229750458;2.382595;1
446.2668351332783;439.2407;2.4043575515816897;2.3994856;1
453.71993927362206;447.5875;2.419174360062657;2.4164095;1
461.2694206741284;457.21475;2.433509224781445;2.4343357;1
468.91062432369006;462.43716;2.447379671328698;2.447524;1
476.63913892820375;472.96524;2.460802823777896;2.4527888;1
484.45078585219187;491.39676;2.473795365118074;2.4745579;1
492.341608100913;489.56857;2.4863735073631767;2.4832027;1
500.30785944454215;503.9129;2.4985529699798956;2.5008976;1
508.34599376464695;502.58804;2.5103489654153286;2.5101264;1
516.4526546849703;522.1726;2.5217761906393434;2.5194983;1
524.6246655331217;531.5517;2.5328488237421634;2.5291553;1
532.8590196668597;518.1257;2.543580524744073;2.5500784;1
541.1528711879051;539.5181;2.553984439880769;2.5602574;1
549.5035260573859;547.68964;2.5640732087245244;2.5679207;1
557.9084336197893;545.2019;2.573858973588217;2.5737188;1
566.365178536493;554.1034;2.583353390736815;2.5868835;1
574.8714731253068;580.2792;2.5925676429996556;2.5920467;1
583.4251500988341;593.3659;2.6015124534374445;2.6025558;1
791.3555418011862;786.13763;0.5299170901909499;0.53344345;1
782.7433724273225;817.1371;0.5363747024192178;0.5393621;1
774.1645694672077;772.87976;0.5429757133929836;0.5448651;1
765.6202545373234;784.2571;0.5497243583741317;0.55110514;1
757.111595273276;758.03357;0.5566250103725752;0.5578809;1
748.6398074085387;768.00037;0.5636821836767092;0.5650303;1
740.2061569428769;759.01025;0.5709005372898369;0.57348686;1
731.8119624026324;764.5481;0.5782848782400387;0.5811054;1
723.4585971947813;736.13666;0.585840164726438;0.58658487;1
715.1474920563518;747.2909;0.5935715090597888;0.5954996;1
706.8801376003847;674.7726;0.6014841803497758;0.6024559;1
698.6580869591274;694.0488;0.6095836068852916;0.6125979;1
690.4829585245654;693.7794;0.6178753781472309;0.62164086;1
682.3564387856875;666.3097;0.6263652463859739;0.62854415;1
674.2802852610587;656.40045;0.635059127687666;0.6371276;1
666.2563295242933;643.37976;0.643963102444645;0.6443936;1
658.2864803188902;650.7942;0.6530834151358571;0.65299886;1
650.3727267575738;645.65955;0.6624264733128585;0.6638234;1
642.5171415997636;661.1823;0.6719988456759978;0.6737743;1
634.7218845990577;634.3134;0.6818072591136313;0.6828281;1
626.989205910619;631.3268;0.6918585945647983;0.6929195;1
619.321449546096;613.563;0.7021598815526893;0.70226806;1
611.7210568611534;614.6788;0.7127182912226249;0.71368414;1
604.1905700578052;599.3675;0.7235411277042155;0.72663456;1
596.7326356805236;601.86365;0.7346358176030916;0.7379543;1
589.350008081508;589.2192;0.7460098974133018;0.7482261;1
582.0455528265142;593.61273;0.7576709986274961;0.7601251;1
574.8222500082712;575.97656;0.7696268303086654;0.77160937;1
567.6831974297112;560.63196;0.7818851588750316;0.78361386;1
560.6316136140285;556.3551;0.7944537848391562;0.79367656;1
553.6708405929631;560.4846;0.807340516234186;0.81233704;1
546.804346418687;541.8142;0.820553138455138;0.821545;1
540.0357273383089;538.19794;0.8340993802421565;0.83731455;1
533.3687095633427;523.8513;0.8479868755368042;0.85101265;1
526.8071505595898;545.0602;0.8622231209528665;0.8639904;1
520.3550397758855;520.8738;0.8768154286210955;0.8779463;1
514.016498723156;513.24316;0.8917708741943269;0.8934961;1
507.7957803084438;515.28796;0.9070962398368233;0.9070547;1
501.69726732214747;500.00778;0.9227979520712564;0.9269454;1
495.7254699709904;499.3849;0.9388820144198251;0.94336486;1
489.8850223444357;488.87418;0.9553539348542528;0.9577524;1
484.1806776987876;491.1556;0.9722186481640177;0.97784036;1
478.6173024414247;484.4667;0.9894804334642774;0.9920228;1
473.199868697948;484.56848;1.0071428271951262;1.0084682;1
467.93344534795136;464.7684;1.0252085321121935;1.0317799;1
462.82318742112864;472.11124;1.0436793229344627;1.0503163;1
457.8743237550039;457.0209;1.062555949496993;1.0672508;1
453.0921428291944;456.8778;1.0818380384512767;1.0845766;1
448.4819767092097;452.93472;1.1015239947603404;1.1111547;1
444.0491830557163;446.46304;1.1216109044440195;1.1289043;1
439.79912518318866;439.7086;1.1420944402353082;1.1487288;1
435.73715018500206;435.35538;1.1629687720029827;1.1678544;1
431.86856518019;419.1801;1.1842264839690908;1.1924155;1
428.1986117799134;436.13336;1.2058585008915734;1.2147751;1
424.73243891854315;415.87015;1.2278540254805241;1.2334795;1
421.475074244187;436.176;1.2502004893595162;1.2557273;1
418.4313943152353;421.38602;1.2728835198594997;1.2807307;1
415.60609390147414;421.503;1.29588692483178;1.3052956;1
413.0036547386596;411.37137;1.3191926974803525;1.3291925;1
410.6283141320614;422.0201;1.342781042937465;1.3559605;0
408.48403384512824;404.26804;1.3666304279386647;1.3770859;1
406.5744697418136;412.74805;1.3907176544985929;1.396497;1
404.9029426730384;402.27505;1.415017957955518;1.426384;1
403.47241110729595;404.22742;1.4395051291556948;1.4401734;1
402.2854460009507;395.87418;1.4641516599080209;1.4621454;1
401.3442083843154;397.2557;1.4889289101795793;1.4859581;1
400.65043010470083;410.21695;1.5138072948516115;1.5060732;1
400.20539811768003;396.57935;1.538756487242913;1.5359945;1
400.0099426539042;398.46805;1.5637456360635515;1.5640421;1
400.06442951283327;412.2115;1.5887435920137805;1.5879807;1
400.3687566492641;418.22046;1.6137191399148647;1.5997891;0
400.9223551266837;398.94016;1.6386412320680637;1.6303164;1
401.72419441673617;402.26425;1.6634792184951004;1.6695045;1
402.7727919301708;407.19577;1.6882030698218562;1.6828663;1
404.0662265751415;404.82584;1.712783588818818;1.7163506;1
405.6021560570439;414.73312;1.737192606995169;1.7355856;1
407.3778375630805;421.81317;1.7614031631362626;1.7665153;1
409.3901514167391;408.3787;1.785389661251861;1.7852848;1
411.63562724388856;407.44296;1.8091280060355266;1.801022;1
414.11047216403324;417.311;1.8325957145940461;1.8248836;1
416.8106005074337;419.53503;1.855772003860534;1.857569;1
419.73166456060534;414.58664;1.8786378537291695;1.8766053;1
422.8690858578639;426.06247;1.9011760465208454;1.8952968;1
426.2180865633396;422.1957;1.923371183889632;1.9262877;1
429.77372052414216;432.3727;1.9452096826976408;1.9341414;1
433.5309036188913;446.22415;1.9666797517139234;1.961041;1
437.4844430743354;445.13272;1.9877713512297401;1.9846249;1
441.6290654740813;439.66995;2.0084761378307903;2.003829;1
445.9594432355473;444.29816;2.0287873966332617;2.0250945;1
450.4702193823787;452.08365;2.0486999632839673;2.0396223;1
455.1560304882902;461.9617;2.0682101379563536;2.0652337;1
460.01152771349797;469.1841;2.0873155934555254;2.0860505;1
465.03139589575596;470.0018;2.106015279388532;2.1076515;1
470.2103706940164;468.26062;2.1243093241723754;2.1236212;1
475.54325381362867;469.44785;2.142198936451927;2.1398165;1
481.02492636775304;486.4069;2.159686307292277;2.156611;1
486.65036045044826;493.40256;2.1767745143027;2.1696136;1
492.4146290129896;492.08603;2.1934674286485256;2.1872177;1
498.31291414677304;497.6456;2.20976962571754;2.2145755;1
504.34051388411996;506.925;2.2256863000323968;2.2279763;1
510.4928476328999;510.5352;2.241223184842171;2.2382066;1
516.7654603626254;517.32495;2.2563864766856927;2.2584543;1
523.1540256590263;522.3001;2.27118276509705;2.2672195;1
529.6543477615322;534.9394;2.2856189675192877;2.2817678;1
536.2623626939924;535.1559;2.299702269404972;2.294271;1
542.9741385937199;551.95465;2.313440069410868;2.3046608;1
549.7858753378819;549.08984;2.3268399295369377;2.3283486;1
556.6939035596582;563.7529;2.3399095300158206;2.3414478;1
563.6946831396754;556.8976;2.3526566287262467;2.3493156;1
570.7848012512142;570.41583;2.3650890248809815;2.3622751;1
577.960970030708;584.289;2.3772145267253677;2.3711143;1
585.22002393825;577.79443;2.3890409229750458;2.3878586;1
592.5589168662766;594.88965;2.4005759577196324;2.4008882;1
599.9747190483812;604.49664;2.411827308522014;2.4073827;1
607.4646138143628;622.11633;2.422802567449386;2.4143484;0
615.0258942321713;607.58484;2.4335092247814454;2.4314525;1
622.6559596723787;619.0558;2.4439546551524693;2.4418325;1
630.3523123261941;622.52734;2.4541461058967595;2.449825;1
638.1125537038344;641.7495;2.4640906873806054;2.4657793;1
645.9343811362559;645.65784;2.473795365118074;2.47224;1
653.815584299829;644.0122;2.4832669534822656;2.4815888;1
661.7540417804607;672.38477;2.492512110837859;2.4908555;1
669.7477176909413;661.88403;2.5015373359346693;2.4974933;1
677.7946583528626;702.6802;2.5103489654153286;2.5025268;0
685.8929890523176;682.89294;2.5189531723030116;2.516034;1
694.0409108767088;693.0842;2.527355965347279;2.5337749;1
702.2366976383538;681.1711;2.535563189117508;2.538374;1
710.4786928891461;716.63916;2.5435805247440726;2.543396;1
718.7653070292964;711.68243;2.5514134912173505;2.5481105;1
727.0950145121114;719.73425;2.5590674471638133;2.564979;1
735.4663511458676;765.17004;2.566547593026912;2.572338;1
743.8779114930525;737.8517;2.573858973588217;2.5811539;0
752.3283463666078;760.4782;2.5810064807713706;2.5829344;1
760.816360422253;726.61755;2.5879948566778497;2.5863;1
769.3407098455226;767.6546;2.594828696809418;2.5890946;1
777.9002001317789;781.6844;2.6015124534374445;2.601555;1
786.4936839571634;800.7517;2.608050439084068;2.6110528;1
991.3523550808316;987.79724;0.5286424123768843;0.5355107;0
982.7303718969016;982.5831;0.5337746823066443;0.53518957;1
974.1347318379186;970.39;0.5389976648285107;0.54040635;1
965.5661384375722;985.013;0.5443134937384758;0.5474919;1
957.0253181716542;948.0832;0.5497243583741317;0.55137473;1
948.513021284298;980.36975;0.5552325047881088;0.5549592;1
940.030022642989;930.81165;0.5608402369030022;0.5627852;1
931.5771226229688;946.3307;0.5665499176417443;0.5674425;1
923.1551480216101;919.4185;0.5723639700267028;0.5755948;1
914.7649530032904;919.81775;0.5782848782400388;0.57982475;1
906.407420075224;894.2897;0.584315188637055;0.58726776;1
898.0834610946438;896.3731;0.5904575107033841;0.59065264;1
889.7940183076339;882.9976;0.5967145179459229;0.59832805;1
881.5400654198068;885.9066;0.6030889487063922;0.6046539;1
873.3226086989093;884.1924;0.6095836068852916;0.61178106;1
865.1426881092965;841.75586;0.6162013625628315;0.6182893;1
857.0013784780575;848.14355;0.6229451525021393;0.62607306;1
848.8997906924009;835.9253;0.629817980518664;0.6313513;1
840.8390729276996;868.91174;0.6368229176982327;0.6394567;1
832.8204119053665;823.1856;0.643963102444645;0.64364296;1
824.8450341794728;837.71466;0.6512417403360197;0.6520955;1
816.9142074507255;789.60693;0.6586621037673395;0.65876687;1
809.0292419060996;801.2429;0.6662275313547701;0.66811764;1
801.1914915820496;794.2827;0.6739414270753555;0.67578584;1
793.4023557488222;784.3802;0.6818072591136313;0.6827677;1
785.6632803129415;793.4801;0.6898285583845414;0.69126874;1
777.9757592344398;782.9229;0.6980089166998074;0.700447;1
770.3413359548573;783.6738;0.7063519845425962;0.7071324;1
762.7616048314346;750.82263;0.7148614684129707;0.71372026;1
755.2382125722564;746.5416;0.7235411277042157;0.72596675;1
747.7728596663883;744.8276;0.7323947710677191;0.7363416;1
740.3673018022603;737.34326;0.7414262522217031;0.7439095;1
733.0233512667045;732.85785;0.7506394651567576;0.75418204;1
725.7428783161304;737.73035;0.7600383386888856;0.76238114;1
718.527812510339;713.7465;0.7696268303086654;0.77364105;1
711.3801439984139;700.96814;0.7794089192732379;0.7801703;1
704.3019247450027;693.95935;0.789388598886185;0.789193;1
697.2952696841035;687.34454;0.7995698679090874;0.79910064;1
690.362357786212;677.2795;0.8099567210476701;0.8120603;1
683.5054330233587;693.97864;0.8205531384551381;0.8243337;1
676.7268052151919;687.5847;0.8313630741955849;0.83531994;1
670.0288507378406;667.78766;0.8423904436114388;0.8465081;1
663.414013075834;675.3226;0.8536391095408595;0.8576394;1
656.884803195883;650.9111;0.8651128673339841;0.86696535;1
650.4437997198568;659.2157;0.8768154286210957;0.8809238;1
644.09364887283;652.46985;0.8887504037913107;0.8903543;1
637.837064180679;652.44104;0.9009212831474018;0.90236646;1
631.6768258903747;633.06494;0.9133314167110969;0.9143439;1
625.6157800849097;621.8744;0.9259839926637463;0.9305523;1
619.6568374637379;620.0785;0.9388820144198253;0.94161075;1
613.8029717587498;613.9521;0.9520282763454595;0.95306796;1
608.057217755191;598.3308;0.9654253381511809;0.9709111;1
602.4226688866339;612.1317;0.9790754980075101;0.98440444;1
596.9024743731644;599.04785;0.9929807644538078;0.99805564;1
591.4998358724349;576.30664;1.0071428271951266;1.0116841;1
586.2180036142089;587.6145;1.0215630269085003;1.0240676;1
581.0602719905569;575.40045;1.036242324209083;1.0404947;1
576.0299745760208;586.90576;1.0511812679575985;1.0593002;1
571.1304785549116;573.5511;1.066379963123361;1.0762411;0
566.365178536493;566.51886;1.0818380384512767;1.0869372;1
561.7374897431939;561.4171;1.0975546142161576;1.1003339;1
557.2508405622158;555.9303;1.1135282703827545;1.1177115;1
552.9086644569854;547.78357;1.1297570155242893;1.1345463;1
548.7143912418541;549.4206;1.1462382568850809;1.1494043;1
544.6714377312526;547.7275;1.1629687720029827;1.1689647;1
540.7831977831236;529.7472;1.1799446823337356;1.1879829;1
537.0530317658138;539.8726;1.1971614293406425;1.204116;1
533.4842554876043;534.45294;1.2146137535280284;1.2197237;1
530.0801286385622;522.09607;1.2322956769043616;1.2416582;1
526.8438428052337;533.8214;1.2502004893595162;1.2590357;1
523.7785091296674;523.77106;1.268320739429253;1.2765541;1
520.8871456951192;528.3363;1.2866482298976116;1.2970481;0
518.1726647312839;515.7561;1.3051740186537777;1.3174018;0
515.6378597417288;517.5841;1.323888425173625;1.335412;0
513.2853926650768;512.5028;1.342781042937465;1.3580294;0
511.1177811890849;505.39417;1.3618407580247576;1.3733411;0
509.1373863427871;512.4353;1.3810557740445213;1.3870119;1
507.3464004960277;509.86514;1.400413643468006;1.4075993;1
505.7468358977513;504.5796;1.4199013053296738;1.4160392;1
504.3405138841199;519.8677;1.4395051291556957;1.4324014;1
503.1290548847377;502.468;1.4592109648687153;1.4549166;1
502.1138693498922;496.50345;1.4790041983063302;1.474127;1
501.2961497137514;497.87686;1.4988698118817596;1.4932667;1
500.6768634979482;501.80386;1.518792449811841;1.5173016;1
500.25674764710004;500.44745;1.538756487242913;1.5360055;1
500.03630417277253;505.87277;1.5587461025225142;1.5527809;1
500.0157971655263;503.36343;1.5787453517967736;1.5714697;1
500.1952512163505;494.67783;1.59873824506264;1.5930808;1
500.57445126943827;499.0724;1.6187088227713513;1.6148098;1
501.15294390835464;505.92172;1.638641232068062;1.6398835;1
501.93004005769734;503.24045;1.6585198017599163;1.6488984;1
502.90481906284504;499.489;1.6783291151334874;1.6824542;1
504.0761340918097;509.96188;1.6980540797895673;1.6960766;1
505.4426187860056;496.72128;1.7176799937280076;1.7145958;1
507.0026950713049;512.553;1.7371926069951695;1.733412;1
508.7545820274033;510.92383;1.7565781782988843;1.7610166;1
510.6963057025076;505.27695;1.775823526097659;1.7710675;1
512.8257097518613;514.5919;1.7949160737789234;1.7877833;1
515.1404667727157;517.05853;1.8138438886522132;1.8083571;1
517.6380902050415;506.8603;1.8325957145940457;1.8338706;1
520.3159466664788;523.5244;1.8511609982890667;1.8508403;1
523.1712685916011;516.06793;1.869529909114033;1.8657339;1
526.2011670493105;522.0349;1.887693352805236;1.8818498;1
529.4026446178444;524.4459;1.9056429791342029;1.8990257;1
532.7726082041745;537.98334;1.9233711838896317;1.9170148;1
536.3078817032153;544.10443;1.9408711055247663;1.9353807;1
540.0052184019163;530.7852;1.958136616878238;1.9533712;1
543.8613130436955;542.98047;1.9751623124130675;1.9737103;1
547.8728134794825;546.9167;1.9919434914432337;1.9855121;1
552.0363318426016;550.32874;2.0084761378307903;2.0083914;1
556.3484551956141;564.0149;2.0247568966398957;2.0163953;1
560.8057556078196;559.23254;2.040783048228384;2.0394547;1
565.4047996322357;575.698;2.0565524802439463;2.0521436;1
570.14215716037;564.8153;2.0720636579718272;2.0729086;1
575.0144096418725;572.4602;2.087315593455526;2.0851068;1
580.0181576641393;584.6999;2.1023078137825255;2.1016178;1
585.1500278940553;584.21533;2.117040328894717;2.1148524;1
590.4066793903376;606.8679;2.1315135992490557;2.1281004;1
595.7848093003346;595.28357;2.145728503619007;2.1387966;1
601.2811579596913;612.32654;2.159686307292277;2.1582696;1
606.8925134170453;599.7494;2.173388630886033;2.1786952;1
612.6157154089093;627.2606;2.1868374199676386;2.1852493;1
618.4476588121917;615.3304;2.200034915637553;2.19266;1
624.3852966034611;635.1076;2.2129836262015634;2.2087555;1
630.4256423551499;629.17957;2.2256863000323968;2.220241;1
636.5657722994653;636.8873;2.2381458996959056;2.2348676;1
642.8028269909256;648.61053;2.2503655773947258;2.243357;1
649.1340125981977;642.76025;2.2623486517623848;2.2581692;1
655.556601855361;656.989;2.274098586023343;2.272543;1
662.0679347019153;658.8584;2.2856189675192877;2.2820945;1
668.6654186398238;669.15765;2.2969134885889635;2.2895284;1
675.3465288347028;673.44336;2.3079859287779083;2.307151;1
682.1088079869613;667.6317;2.3188401383453403;2.3133116;1
688.949865997305;688.08484;2.3294800230281116;2.3217707;0
695.8673794495728;708.61664;2.3399095300158206;2.332422;0
702.8590909324051;714.7711;2.3501326350867306;2.3510828;1
709.9228082197657;710.6035;2.3601533308509386;2.3569517;1
717.05640332888;716.7168;2.369975616045069;2.3673632;1
724.2578114727245;701.82416;2.379603485821548;2.3731713;1
731.5250299228126;708.59973;2.3890409229750458;2.3877525;1
738.8561167966893;724.6808;2.3982918900489;2.4007587;1
746.249189783275;736.5058;2.407360322265077;2.4052088;1
753.7024248179818;782.7893;2.416250121222456;2.4089472;0
761.2140547183931;782.6272;2.424965149309776;2.4211364;1
768.782367790214;757.2706;2.4335092247814454;2.4318838;1
776.4057064122077;760.6011;2.441886117446479;2.439508;1
784.0824656078915;768.28406;2.450099544923045;2.448816;1
791.8110916109105;821.23865;2.458153169413432;2.456069;1
799.5900804301995;811.94336;2.4660505949566227;2.4634218;1
807.4179764203199;813.9333;2.473795365118074;2.4712853;1
815.2933708616765;850.0481;2.481390961078697;2.4797235;1
823.2149005547134;830.8462;2.488840800087405;2.483615;1
831.1812464316179;817.0187;2.4961482342439107;2.4882083;0
839.191132188567;837.0927;2.503316549580706;2.4944606;0
847.2433229410783;836.081;2.5103489654153286;2.5091467;1
855.3366239046189;865.4753;2.5172486339461035;2.5181181;1
863.4698791022549;868.3886;2.524018640066546;2.5300577;0
871.6419701007828;842.5472;2.53066200137548;2.5365615;0
879.8518147764913;894.96497;2.537181668361752;2.5389342;1
888.0983661114327;915.3116;2.5435805247440726;2.5448465;1
896.3806110208474;884.52124;2.549861387948145;2.5464773;1
904.6975692121754;901.7854;2.556027009704691;2.5564148;1
913.0482920759066;931.076;2.562080076753414;2.5653543;1
921.4318616083564;927.30347;2.568023211639219;2.5736399;0
929.8473893663156;946.67456;2.573858973588217;2.5829499;0
